UserID,Month,Amount
U002093,Feb,2000
U002093,Apr,1000
U002093,Aug,2000
U002093,Oct,44000
U002094,Mar,2000
U002095,Jul,83000
U002095,Aug,3000
U002097,Jan,11000
U002097,Mar,2000
U002097,Jun,10000
U002098,Jan,96000
U002098,Dec,2000
U002099,Mar,9000
U002099,May,3000
U002100,Apr,36000
U002102,Mar,2000
U002102,Jul,11000
U002102,Aug,13000
U002103,Apr,39000
U002104,Apr,2000
U002104,Jul,3000
U002105,Jan,113000
U002106,Jun,19000
U002106,Oct,2000
U002106,Nov,2000
U002107,Jun,21000
U002107,Aug,20000
U002108,Oct,42000
U002110,Apr,35000
U002110,Sep,1000
U002110,Oct,42000
U002111,Feb,1000
U002111,Sep,2000
U002112,Apr,42000
U002113,Apr,2000
U002113,Oct,39000
U002114,Feb,42000
U002114,Apr,43000
U002114,Sep,2000
U002114,Oct,42000
U002115,Jan,2000
U002116,Jan,98000
U002116,Apr,3000
U002116,Jun,1000
U002116,Jul,91000
U002117,Mar,9000
U002117,May,10000
U002117,Dec,10000
U002118,Jul,2000
U002119,Jan,20000
U002119,Jun,2000
U002119,Sep,2000
U002121,Feb,2000
U002121,Dec,2000
U002122,Jun,2000
U002123,Oct,45000
U002124,Apr,2000
U002124,Jun,2000
U002124,Jul,2000
U002124,Dec,2000
U002126,Jul,25000
U002127,Apr,43000
U002127,Nov,2000
U002127,Dec,41000
U002128,May,9000
U002128,Oct,2000
U002130,Apr,38000
U002130,Sep,2000
U002131,Oct,43000
U002132,Oct,105000
U002132,Dec,2000
U002133,Jan,9000
U002134,Jan,2000
U002134,Feb,2000
U002134,Apr,20000
U002134,Aug,24000
U002135,Aug,3000
U002136,Feb,15000
U002136,Aug,2000
U002136,Dec,23000
U002137,Feb,21000
U002137,Aug,23000
U002137,Oct,19000
U002138,Jan,128000
U002138,Feb,100000
U002138,Jul,102000
U002138,Aug,90000
U002138,Oct,105000
U002139,Aug,2000
U002141,Jan,107000
U002142,Jun,3000
U002143,May,10000
U002143,Jun,11000
U002143,Aug,2000
U002143,Oct,10000
U002144,Feb,18000
U002144,Jun,3000
U002145,Apr,34000
U002145,Jul,2000
U002145,Oct,39000
U002146,Aug,9000
U002146,Sep,9000
U002146,Oct,8000
U002147,May,23000
U002147,Oct,19000
U002147,Nov,23000
U002148,Jul,90000
U002150,Jul,2000
U002151,Oct,2000
U002152,May,2000
U002154,Jan,99000
U002154,Jul,112000
U002154,Oct,2000
U002155,Dec,2000
U002156,Apr,3000
U002156,Dec,23000
U002157,Jan,2000
U002157,Nov,1000
U002158,Jan,2000
U002158,Feb,2000
U002158,Nov,2000
U002159,May,20000
U002160,Jan,85000
U002160,Jul,100000
U002161,Jan,11000
U002161,Jun,2000
U002161,Oct,2000
U002162,Jun,2000
U002162,Oct,36000
U002163,Feb,24000
U002164,Sep,18000
U002165,Oct,43000
U002166,Feb,20000
U002166,Mar,3000
U002166,Sep,2000
U002167,Apr,39000
U002167,Oct,42000
U002168,Jun,2000
U002169,Jan,2000
U002169,Sep,10000
U002169,Nov,9000
U002170,Jan,2000
U002170,Apr,42000
U002170,Jul,1000
U002171,Apr,2000
U002171,Jul,10000
U002172,Aug,10000
U002174,Apr,21000
U002174,May,2000
U002175,Jan,3000
U002175,Jun,1000
U002175,Jul,101000
U002176,Jul,3000
U002177,Jan,2000
U002177,Feb,10000
U002177,Apr,8000
U002177,Sep,1000
U002178,Jan,102000
U002178,Apr,2000
U002179,Mar,2000
U002179,May,12000
U002179,Nov,2000
U002180,Jan,105000
U002180,Jul,120000
U002181,Mar,2000
U002181,Aug,1000
U002182,Apr,2000
U002183,Apr,36000
U002183,Jun,1000
U002183,Aug,2000
U002183,Nov,2000
U002184,Apr,42000
U002185,Dec,13000
U002186,Nov,2000
U002187,Jan,113000
U002187,May,2000
U002187,Jul,101000
U002187,Oct,2000
U002188,Mar,19000
U002188,Oct,21000
U002189,Jan,95000
U002189,Jul,95000
U002190,Apr,38000
U002190,Oct,42000
U002191,Apr,1000
U002191,Jul,18000
U002191,Dec,18000
U002192,Mar,18000
U002193,Jun,2000
U002193,Oct,44000
U002194,Jan,96000
U002194,Aug,2000
U002195,Jul,10000
U002195,Sep,10000
U002196,Jul,8000
U002197,Oct,43000
U002198,Jul,2000
U002198,Oct,3000
U002199,Mar,22000
U002199,Jul,21000
U002199,Oct,1000
U002201,Nov,112000
U002203,Apr,2000
U002203,Jul,3000
U002204,Nov,9000
U002205,Feb,1000
U002205,Dec,1000
U002206,Oct,39000
U002207,Sep,2000
U002208,Feb,2000
U002208,Apr,41000
U002208,May,1000
U002209,Feb,2000
U002209,Sep,2000
U002210,Apr,2000
U002210,Jul,96000
U002210,Oct,2000
U002211,Jan,119000
U002212,Apr,42000
U002213,Mar,3000
U002213,Apr,2000
U002214,Jan,101000
U002214,Jul,102000
U002215,Mar,1000
U002215,Apr,24000
U002215,Aug,19000
U002216,May,2000
U002216,Jul,1000
U002217,Sep,1000
U002218,Jul,2000
U002218,Sep,2000
U002219,Jul,1000
U002220,Apr,8000
U002221,Oct,2000
U002221,Nov,2000
U002222,Jan,3000
U002222,Jun,41000
U002223,Apr,40000
U002224,Apr,10000
U002224,Dec,10000
U002225,Apr,3000
U002227,Mar,2000
U002227,Oct,40000
U002228,Jan,94000
U002228,Jun,1000
U002228,Jul,89000
U002229,Feb,2000
U002229,Aug,2000
U002229,Sep,3000
U002230,Apr,44000
U002230,Oct,40000
U002231,Jan,2000
U002231,Jun,2000
U002232,Aug,2000
U002232,Oct,2000
U002233,Aug,2000
U002233,Sep,2000
U002233,Oct,2000
U002233,Dec,20000
U002234,Jan,2000
U002235,Jul,99000
U002236,Apr,40000
U002236,Oct,2000
U002238,Oct,2000
U002239,Feb,1000
U002241,Apr,3000
U002241,Jul,93000
U002242,Jan,2000
U002242,Aug,1000
U002243,Feb,11000
U002243,Sep,2000
U002243,Nov,2000
U002244,May,2000
U002244,Jul,9000
U002245,Mar,10000
U002245,Apr,3000
U002245,Sep,2000
U002246,Feb,2000
U002246,Jul,97000
U002247,Jan,102000
U002247,Jul,2000
U002248,Mar,2000
U002248,Aug,2000
U002249,Apr,41000
U002250,Nov,3000
U002252,Dec,11000
U002253,Apr,2000
U002254,Jan,104000
U002254,Jun,2000
U002254,Sep,2000
U002255,Nov,20000
U002256,Nov,2000
U002257,Jan,22000
U002257,Sep,22000
U002258,Jul,2000
U002259,Jan,96000
U002260,Mar,2000
U002261,Jan,101000
U002262,Jun,2000
U002262,Nov,1000
U002263,Jan,9000
U002263,Aug,9000
U002264,Jan,2000
U002264,Oct,2000
U002265,Feb,18000
U002265,Sep,18000
U002266,Feb,2000
U002266,Jun,22000
U002266,Aug,1000
U002267,Feb,11000
U002267,Apr,11000
U002267,May,1000
U002267,Oct,10000
U002267,Dec,9000
U002269,Apr,17000
U002269,Aug,2000
U002269,Oct,19000
U002269,Dec,19000
U002270,Sep,2000
U002272,Sep,2000
U002273,Jun,1000
U002274,Jan,97000
U002274,Dec,3000
U002275,Aug,3000
U002276,Oct,2000
U002276,Nov,21000
U002276,Dec,19000
U002277,Jan,34000
U002277,Apr,37000
U002277,Aug,1000
U002279,Jan,2000
U002279,Jul,18000
U002279,Aug,22000
U002279,Dec,20000
U002280,Jan,2000
U002280,Feb,16000
U002280,Mar,24000
U002280,Apr,20000
U002282,Mar,21000
U002282,Jul,20000
U002283,Jan,23000
U002283,Jun,2000
U002283,Jul,2000
U002283,Oct,23000
U002283,Dec,1000
U002284,Apr,39000
U002284,Oct,3000
U002285,Oct,37000
U002286,Jan,9000
U002286,Apr,2000
U002286,May,13000
U002286,Jul,11000
U002286,Aug,2000
U002286,Dec,3000
U002287,Oct,18000
U002288,Apr,41000
U002288,May,36000
U002288,Oct,35000
U002289,Apr,38000
U002290,Apr,2000
U002291,Sep,12000
U002292,Aug,42000
U002292,Oct,40000
U002294,May,3000
U002294,Jun,9000
U002294,Jul,2000
U002295,Jan,111000
U002295,Mar,109000
U002295,Apr,3000
U002296,Jun,9000
U002297,Dec,11000
U002298,Oct,2000
U002299,Jan,38000
U002299,Apr,41000
U002299,Oct,42000
U002300,Oct,42000
U002301,Oct,44000
U002302,May,1000
U002303,Jan,121000
U002303,May,2000
U002303,Jul,2000
U002304,Jan,126000
U002305,Feb,3000
U002305,Jun,1000
U002306,Jan,102000
U002306,Apr,2000
U002306,Jul,85000
U002308,Apr,40000
U002309,Jul,23000
U002309,Oct,2000
U002310,Jan,106000
U002310,Jul,109000
U002311,Apr,2000
U002311,May,2000
U002311,Aug,11000
U002311,Sep,2000
U002311,Dec,9000
U002312,Feb,2000
U002312,Mar,3000
U002312,Jul,108000
U002312,Aug,2000
U002313,Jun,19000
U002313,Dec,22000
U002314,Jan,9000
U002314,Mar,11000
U002314,May,10000
U002314,Jul,9000
U002314,Oct,10000
U002315,Feb,2000
U002315,May,2000
U002316,Jan,1000
U002316,Apr,39000
U002316,Oct,38000
U002316,Nov,3000
U002317,Feb,2000
U002317,Sep,2000
U002318,Jan,10000
U002319,Jan,109000
U002319,Jun,2000
U002319,Nov,2000
U002320,Jul,101000
U002320,Nov,2000
U002321,Jan,108000
U002321,Jul,89000
U002321,Nov,2000
U002321,Dec,3000
U002322,Jan,95000
U002322,Aug,2000
U002322,Sep,2000
U002324,Sep,3000
U002325,Jan,2000
U002325,Apr,42000
U002325,May,3000
U002325,Sep,2000
U002326,Jul,10000
U002326,Oct,2000
U002327,Feb,2000
U002327,Apr,2000
U002327,Jun,2000
U002327,Jul,96000
U002328,Apr,2000
U002329,Nov,10000
U002330,Apr,22000
U002330,Nov,2000
U002331,Jul,88000
U002331,Nov,3000
U002332,Feb,2000
U002332,Jul,91000
U002333,Jun,2000
U002333,Dec,2000
U002334,Apr,43000
U002334,Oct,2000
U002335,Jun,22000
U002335,Nov,2000
U002336,Jan,2000
U002336,Mar,2000
U002336,Jun,12000
U002337,Apr,1000
U002337,Jul,3000
U002338,Mar,2000
U002338,Apr,38000
U002338,Oct,36000
U002339,Apr,2000
U002340,Apr,2000
U002340,Jul,109000
U002341,Mar,2000
U002341,Apr,39000
U002341,Jun,2000
U002341,Oct,38000
U002342,Jan,3000
U002342,Apr,10000
U002342,Jun,3000
U002342,Dec,9000
U002343,Feb,2000
U002344,Feb,11000
U002344,Mar,8000
U002344,Apr,2000
U002344,Jun,12000
U002345,Jan,2000
U002345,Apr,35000
U002345,Oct,47000
U002348,May,23000
U002349,May,3000
U002349,Jun,18000
U002349,Oct,18000
U002351,Apr,46000
U002351,Oct,49000
U002352,Apr,2000
U002352,Aug,22000
U002353,May,3000
U002355,Apr,36000
U002355,May,2000
U002356,Nov,21000
U002357,May,2000
U002358,Jan,35000
U002358,Oct,44000
U002359,Jan,85000
U002359,Jul,108000
U002360,May,2000
U002360,Oct,38000
U002361,Jul,90000
U002362,Apr,2000
U002362,Jul,2000
U002362,Sep,22000
U002363,Apr,35000
U002364,May,2000
U002364,Jun,1000
U002364,Jul,106000
U002364,Nov,3000
U002365,Feb,3000
U002365,Oct,2000
U002367,Apr,42000
U002368,Apr,30000
U002368,Oct,2000
U002369,Oct,45000
U002370,Jan,96000
U002370,Jul,110000
U002370,Sep,2000
U002371,Mar,15000
U002373,Mar,8000
U002373,Apr,2000
U002375,Jan,90000
U002376,May,1000
U002377,Jan,22000
U002377,Mar,19000
U002377,Sep,2000
U002378,Feb,2000
U002379,Feb,2000
U002379,Apr,33000
U002379,Jul,44000
U002379,Aug,1000
U002379,Oct,3000
U002380,Feb,1000
U002380,Oct,40000
U002381,May,2000
U002382,Aug,21000
U002383,Jul,2000
U002383,Sep,2000
U002383,Dec,2000
U002384,Jan,116000
U002384,Jul,116000
U002384,Sep,1000
U002384,Nov,2000
U002385,Jan,21000
U002385,Mar,3000
U002385,Jun,22000
U002386,Feb,2000
U002386,May,2000
U002386,Aug,2000
U002387,Dec,2000
U002388,Dec,20000
U002389,Jun,37000
U002390,Feb,3000
U002390,Jul,3000
U002391,Apr,2000
U002391,Jun,2000
U002391,Nov,1000
U002392,Jun,2000
U002392,Jul,2000
U002393,Jan,84000
U002393,Jul,130000
U002394,Jan,19000
U002394,Feb,3000
U002394,Jul,16000
U002395,Mar,10000
U002395,Sep,11000
U002396,Oct,10000
U002397,Jan,2000
U002397,Apr,44000
U002398,Mar,18000
U002398,Apr,19000
U002398,Nov,2000
U002399,Feb,43000
U002400,May,10000
U002400,Aug,2000
U002400,Nov,8000
U002402,Sep,2000
U002403,Jan,116000
U002403,May,2000
U002404,Jan,85000
U002404,Jul,99000
U002405,Jun,2000
U002405,Oct,21000
U002405,Nov,2000
U002406,Apr,2000
U002407,Nov,119000
U002408,Jan,98000
U002408,Jul,3000
U002408,Nov,2000
U002409,Mar,2000
U002409,Jun,20000
U002409,Jul,20000
U002409,Aug,20000
U002409,Sep,18000
U002409,Oct,2000
U002412,Dec,2000
U002413,Aug,16000
U002413,Nov,2000
U002414,Jan,101000
U002414,Apr,2000
U002414,Jun,3000
U002415,Jan,24000
U002415,Mar,18000
U002416,Feb,10000
U002416,Oct,11000
U002417,Apr,11000
U002417,Sep,13000
U002418,Oct,2000
U002419,Feb,16000
U002419,Sep,3000
U002419,Oct,3000
U002420,Jun,22000
U002422,Apr,35000
U002425,Jan,2000
U002425,Oct,2000
U002426,Jul,1000
U002427,May,19000
U002427,Jun,24000
U002427,Sep,14000
U002427,Dec,25000
U002429,Mar,19000
U002429,Apr,19000
U002429,Jul,18000
U002429,Sep,20000
U002430,Apr,2000
U002430,Jun,2000
U002431,Jan,2000
U002431,Apr,2000
U002432,Sep,1000
U002433,Jan,126000
U002433,Jul,1000
U002434,Apr,10000
U002434,Dec,2000
U002436,Apr,2000
U002436,Jun,3000
U002436,Jul,77000
U002438,Mar,2000
U002438,Oct,2000
U002438,Dec,21000
U002439,Jan,2000
U002439,Mar,2000
U002439,Apr,21000
U002439,Dec,21000
U002441,Jan,3000
U002441,Mar,2000
U002443,Jan,2000
U002444,Jan,3000
U002444,Apr,44000
U002445,Mar,1000
U002445,Nov,11000
U002446,Nov,2000
U002447,Jan,102000
U002447,Jul,112000
U002447,Oct,2000
U002447,Nov,2000
U002447,Dec,2000
U002448,Jul,2000
U002448,Oct,36000
U002448,Dec,3000
U002449,May,116000
U002449,Jun,3000
U002450,Jun,2000
U002450,Sep,3000
U002451,Apr,1000
U002451,Dec,3000
U002453,Apr,2000
U002453,Jun,1000
U002453,Sep,2000
U002454,May,2000
U002454,Sep,2000
U002454,Dec,2000
U002455,Apr,1000
U002455,Aug,2000
U002455,Oct,37000
U002456,Feb,11000
U002456,Sep,2000
U002457,Jan,1000
U002458,Mar,2000
U002458,Jul,116000
U002458,Oct,2000
U002459,Feb,2000
U002459,Aug,9000
U002459,Dec,2000
U002460,Feb,1000
U002460,Jul,91000
U002460,Nov,121000
U002461,Jan,103000
U002461,Jul,110000
U002462,Jul,2000
U002462,Aug,2000
U002462,Oct,35000
U002463,Mar,11000
U002465,Feb,3000
U002465,Apr,38000
U002465,May,2000
U002465,Oct,35000
U002467,Aug,1000
U002467,Nov,2000
U002467,Dec,12000
U002468,Feb,2000
U002468,May,18000
U002468,Jul,21000
U002469,Oct,1000
U002469,Nov,3000
U002470,Apr,1000
U002470,May,2000
U002470,Aug,21000
U002471,Feb,35000
U002471,Apr,2000
U002471,Aug,43000
U002471,Oct,42000
U002472,Jul,97000
U002473,Feb,2000
U002473,Jul,20000
U002474,Jan,101000
U002475,Jan,41000
U002476,Mar,22000
U002477,Apr,23000
U002477,Oct,2000
U002478,Jan,91000
U002478,Mar,1000
U002478,Nov,3000
U002478,Dec,90000
U002480,Feb,11000
U002480,Apr,11000
U002480,Jun,11000
U002480,Oct,12000
U002481,Apr,39000
U002481,Nov,1000
U002482,Aug,10000
U002483,Jan,73000
U002484,Feb,2000
U002484,Oct,47000
U002485,Mar,2000
U002486,Sep,102000
U002487,Feb,20000
U002487,Aug,20000
U002487,Sep,1000
U002487,Nov,3000
U002488,Jan,100000
U002488,Oct,99000
U002489,Jun,12000
U002489,Oct,2000
U002490,Jul,1000
U002490,Dec,9000
U002491,Jul,2000
U002492,Apr,35000
U002492,Oct,40000
U002493,Jan,89000
U002494,Jan,84000
U002494,Mar,2000
U002494,Jul,113000
U002494,Dec,2000
U002495,Feb,3000
U002495,Mar,11000
U002495,Jul,2000
U002497,Apr,2000
U002497,Jul,113000
U002497,Nov,3000
U002498,Dec,2000
U002499,Apr,20000
U002500,Jan,2000
U002500,Apr,40000
U002500,Oct,39000
U002500,Nov,3000
U002501,Jun,1000
U002501,Jul,94000
U002501,Sep,2000
U002503,Jan,90000
U002503,Apr,3000
U002503,Aug,102000
U002503,Nov,2000
U002504,Jan,93000
U002504,Apr,2000
U002504,Jul,111000
U002505,Jan,98000
U002505,Feb,2000
U002506,Jan,102000
U002506,Jul,86000
U002507,Aug,2000
U002510,Feb,19000
U002510,Jul,19000
U002510,Sep,24000
U002512,Jun,2000
U002513,Dec,23000
U002514,May,9000
U002514,Jun,2000
U002514,Nov,11000
U002514,Dec,11000
U002515,Jan,2000
U002515,Mar,2000
U002516,Feb,10000
U002516,May,13000
U002516,Aug,2000
U002516,Sep,10000
U002517,Mar,19000
U002518,Oct,38000
U002519,Jan,3000
U002519,Jul,101000
U002520,Feb,12000
U002520,Oct,10000
U002521,Feb,3000
U002521,Oct,44000
U002522,May,21000
U002522,Dec,2000
U002523,Feb,2000
U002523,Jun,3000
U002523,Nov,3000
U002524,Apr,39000
U002524,Oct,2000
U002525,Jul,118000
U002526,Mar,1000
U002526,May,10000
U002526,Aug,10000
U002527,Jul,105000
U002528,Jul,1000
U002529,Jan,92000
U002529,May,2000
U002529,Jun,2000
U002529,Jul,104000
U002530,May,3000
U002531,Aug,11000
U002532,Feb,2000
U002532,Apr,46000
U002532,Aug,40000
U002532,Sep,2000
U002533,May,1000
U002534,May,9000
U002534,Aug,9000
U002534,Nov,10000
U002537,Jun,9000
U002538,Feb,1000
U002538,Oct,45000
U002538,Dec,38000
U002542,Jul,22000
U002543,Jan,10000
U002543,May,2000
U002543,Nov,12000
U002544,Mar,2000
U002544,Jun,2000
U002544,Jul,2000
U002544,Sep,2000
U002545,Mar,10000
U002545,Nov,8000
U002547,Oct,2000
U002549,Jan,97000
U002549,Mar,3000
U002550,Apr,22000
U002550,May,3000
U002550,Nov,2000
U002550,Dec,22000
U002551,Jan,101000
U002551,Feb,2000
U002551,Jul,96000
U002552,Jan,20000
U002552,Apr,22000
U002553,Feb,2000
U002553,May,2000
U002553,Jul,12000
U002554,Jul,102000
U002555,Jan,9000
U002555,Feb,8000
U002555,Jul,1000
U002555,Sep,1000
U002555,Oct,10000
U002556,Jan,2000
U002556,Jul,2000
U002557,Apr,40000
U002557,May,3000
U002557,Oct,44000
U002558,Jul,22000
U002559,Feb,18000
U002559,Jul,2000
U002560,Jan,86000
U002560,Mar,2000
U002560,Jul,115000
U002560,Nov,2000
U002561,Jun,20000
U002561,Oct,18000
U002562,Jan,20000
U002562,Apr,20000
U002563,Feb,2000
U002563,Dec,2000
U002564,Jul,2000
U002564,Sep,23000
U002565,Mar,2000
U002566,Jul,10000
U002567,Feb,10000
U002568,May,16000
U002568,Dec,18000
U002569,Apr,1000
U002569,Aug,10000
U002570,Apr,21000
U002570,Sep,2000
U002570,Dec,2000
U002571,May,10000
U002571,Oct,12000
U002572,Jan,1000
U002573,Mar,24000
U002573,Apr,18000
U002574,Jan,103000
U002575,Mar,2000
U002575,Apr,3000
U002575,Jul,100000
U002575,Aug,2000
U002576,Mar,20000
U002576,Apr,2000
U002576,Jun,19000
U002576,Jul,19000
U002576,Nov,1000
U002577,May,2000
U002577,Oct,40000
U002579,Feb,2000
U002579,Jun,1000
U002580,Jan,41000
U002580,Apr,43000
U002580,Dec,2000
U002581,Dec,2000
U002582,Mar,2000
U002582,Jul,110000
U002582,Dec,2000
U002584,Oct,18000
U002585,Mar,11000
U002585,Nov,2000
U002586,Mar,3000
U002587,Jan,88000
U002587,Mar,2000
U002587,Jul,115000
U002587,Oct,2000
U002588,Jan,98000
U002588,Feb,2000
U002588,Jul,101000
U002588,Dec,104000
U002589,Apr,31000
U002590,Jun,2000
U002590,Nov,20000
U002590,Dec,1000
U002591,Apr,17000
U002592,Jul,114000
U002593,Apr,1000
U002593,Jun,10000
U002593,Oct,10000
U002593,Nov,2000
U002593,Dec,12000
U002594,Jun,2000
U002594,Aug,10000
U002594,Dec,9000
U002595,Jan,109000
U002595,Feb,2000
U002595,Jul,101000
U002596,Feb,2000
U002596,Apr,42000
U002596,Sep,2000
U002597,Mar,3000
U002597,Sep,2000
U002598,Apr,12000
U002599,Apr,34000
U002599,Oct,32000
U002600,May,2000
U002601,Apr,38000
U002602,Jan,8000
U002602,Jun,1000
U002602,Sep,3000
U002602,Nov,9000
U002603,Mar,2000
U002603,May,1000
U002603,Sep,16000
U002604,Feb,22000
U002604,Oct,2000
U002605,Feb,2000
U002605,Nov,2000
U002606,Apr,1000
U002607,Apr,37000
U002607,Oct,1000
U002610,Jul,99000
U002610,Aug,1000
U002611,Apr,47000
U002611,May,2000
U002611,Jul,2000
U002612,Jan,23000
U002613,Jan,100000
U002613,Nov,2000
U002614,Jun,13000
U002616,Aug,2000
U002617,Apr,3000
U002617,May,16000
U002618,Mar,2000
U002618,Nov,2000
U002619,Jun,2000
U002620,Jul,2000
U002620,Aug,21000
U002620,Dec,20000
U002621,Aug,2000
U002622,May,2000
U002622,Oct,2000
U002623,Jul,105000
U002624,Jan,22000
U002625,Oct,41000
U002626,Jan,2000
U002626,Apr,2000
U002627,Jan,1000
U002627,Feb,10000
U002627,Jul,2000
U002627,Aug,2000
U002628,Jan,91000
U002628,Jul,101000
U002629,Mar,2000
U002629,Aug,11000
U002629,Oct,11000
U002629,Dec,2000
U002630,Jan,3000
U002630,Feb,1000
U002630,Mar,2000
U002630,Apr,2000
U002631,Aug,2000
U002632,Jul,99000
U002633,Sep,3000
U002634,May,3000
U002634,Nov,20000
U002636,Jan,103000
U002637,Jul,19000
U002637,Sep,2000
U002638,Jan,3000
U002638,Jul,107000
U002639,Nov,23000
U002640,Jan,99000
U002640,May,2000
U002640,Nov,3000
U002641,Apr,38000
U002642,Jan,100000
U002642,Apr,109000
U002642,Jul,89000
U002643,Mar,2000
U002643,Oct,38000
U002644,Jan,20000
U002644,Dec,23000
U002645,Mar,1000
U002645,May,9000
U002646,Jan,18000
U002646,May,2000
U002646,Nov,2000
U002647,Feb,2000
U002647,Apr,3000
U002647,Dec,92000
U002648,May,2000
U002648,Jul,81000
U002649,Jul,101000
U002650,Apr,19000
U002650,Jun,2000
U002650,Nov,17000
U002651,Jan,2000
U002651,Feb,2000
U002651,Sep,10000
U002651,Oct,2000
U002651,Nov,11000
U002652,May,3000
U002653,Jun,11000
U002653,Dec,2000
U002655,Feb,3000
U002656,Nov,10000
U002657,May,2000
U002658,Jan,84000
U002658,Jul,1000
U002659,May,2000
U002660,Feb,10000
U002660,Dec,2000
U002661,May,3000
U002662,May,10000
U002662,Jun,11000
U002662,Oct,2000
U002663,Jan,12000
U002663,Jul,3000
U002664,Jan,105000
U002664,Apr,103000
U002664,Jul,111000
U002664,Sep,2000
U002665,Oct,39000
U002666,Apr,3000
U002666,Jul,86000
U002666,Aug,87000
U002667,Jan,10000
U002668,Aug,19000
U002668,Oct,2000
U002668,Dec,20000
U002669,Apr,2000
U002669,Oct,43000
U002671,Jun,2000
U002671,Jul,21000
U002672,Jan,2000
U002672,Feb,19000
U002672,Jul,2000
U002672,Nov,17000
U002673,May,2000
U002673,Oct,2000
U002673,Dec,2000
U002674,Jan,21000
U002674,May,2000
U002674,Jun,2000
U002675,Jan,95000
U002675,Jul,93000
U002675,Nov,2000
U002675,Dec,2000
U002676,Dec,35000
U002677,Jan,11000
U002677,Mar,3000
U002677,Dec,2000
U002678,Jan,110000
U002678,May,83000
U002679,Jan,11000
U002679,Aug,9000
U002679,Nov,11000
U002680,Jan,2000
U002680,Mar,1000
U002680,Jul,10000
U002680,Dec,10000
U002681,Nov,1000
U002682,Mar,9000
U002682,Sep,2000
U002683,Jul,2000
U002683,Dec,2000
U002684,Jan,20000
U002684,Apr,19000
U002684,Jun,20000
U002684,Oct,2000
U002685,Apr,36000
U002685,Sep,2000
U002685,Oct,38000
U002686,Oct,40000
U002686,Nov,1000
U002686,Dec,2000
U002687,Oct,43000
U002688,Jan,2000
U002688,Nov,2000
U002689,Feb,2000
U002689,May,2000
U002689,Jun,2000
U002689,Jul,2000
U002689,Oct,44000
U002690,May,1000
U002690,Jul,2000
U002690,Nov,13000
U002691,Apr,38000
U002691,Oct,41000
U002692,Jul,84000
U002692,Nov,2000
U002693,Jan,116000
U002693,Nov,2000
U002694,Jan,107000
U002694,May,3000
U002695,Apr,1000
U002695,Oct,40000
U002695,Dec,2000
U002696,Jan,93000
U002697,Jan,2000
U002697,Feb,2000
U002697,Oct,2000
U002699,Jan,2000
U002699,Mar,1000
U002699,Jun,2000
U002699,Dec,2000
U002700,Jul,102000
U002701,Jan,102000
U002701,Jul,102000
U002701,Nov,2000
U002702,May,10000
U002702,Oct,2000
U002703,Feb,18000
U002704,Feb,9000
U002704,May,2000
U002704,Dec,3000
U002705,Dec,11000
U002706,Jun,12000
U002707,Mar,11000
U002708,Jan,2000
U002708,Nov,2000
U002710,Oct,2000
U002711,Mar,1000
U002711,Apr,47000
U002711,Oct,45000
U002711,Dec,1000
U002713,Feb,2000
U002713,Apr,3000
U002715,Jun,2000
U002715,Aug,9000
U002715,Sep,11000
U002715,Dec,9000
U002716,Mar,20000
U002716,Aug,1000
U002717,Jan,2000
U002717,Feb,19000
U002717,Oct,3000
U002718,Jun,2000
U002718,Nov,1000
U002718,Dec,1000
U002719,Sep,2000
U002720,Nov,1000
U002721,Apr,2000
U002721,Jul,11000
U002721,Nov,9000
U002722,Feb,2000
U002722,Nov,10000
U002722,Dec,2000
U002725,Jul,3000
U002725,Nov,20000
U002726,Apr,19000
U002727,Jan,95000
U002727,Jul,83000
U002727,Nov,2000
U002728,Sep,2000
U002729,Apr,2000
U002729,Aug,2000
U002730,Jun,20000
U002730,Sep,17000
U002731,May,22000
U002731,Sep,1000
U002732,Jan,107000
U002732,Jun,2000
U002732,Jul,109000
U002733,Jan,18000
U002733,Aug,22000
U002733,Oct,20000
U002733,Dec,2000
U002735,Nov,2000
U002736,Apr,2000
U002737,Dec,2000
U002738,Nov,20000
U002739,Jan,2000
U002739,Mar,19000
U002739,Apr,2000
U002739,Aug,19000
U002739,Dec,2000
U002740,Sep,10000
U002741,Jan,115000
U002743,Aug,24000
U002743,Nov,2000
U002744,Apr,22000
U002745,Apr,34000
U002746,Apr,38000
U002746,Oct,34000
U002747,Jan,1000
U002747,Feb,2000
U002747,Jul,22000
U002748,Nov,2000
U002749,Oct,21000
U002749,Dec,2000
U002751,Jul,109000
U002752,Mar,10000
U002753,May,10000
U002754,Mar,8000
U002754,Jun,2000
U002754,Oct,2000
U002755,Jan,95000
U002756,May,3000
U002756,Jul,24000
U002756,Nov,2000
U002758,Feb,1000
U002758,Apr,11000
U002759,May,21000
U002761,Jan,117000
U002761,Jul,102000
U002761,Sep,2000
U002762,May,2000
U002762,Jul,99000
U002763,Jan,111000
U002764,Jan,9000
U002765,Feb,2000
U002765,Mar,1000
U002765,Jun,9000
U002765,Dec,2000
U002766,Aug,3000
U002766,Nov,2000
U002767,Feb,18000
U002768,Oct,40000
U002769,Sep,1000
U002770,Mar,9000
U002771,Jan,102000
U002773,Apr,36000
U002774,Jan,103000
U002775,Sep,3000
U002775,Oct,40000
U002776,Jun,10000
U002776,Oct,2000
U002778,Jul,11000
U002778,Aug,1000
U002778,Sep,10000
U002780,Feb,2000
U002780,Jul,113000
