Transact-ID,UserID,MainItem,Price
T00014805,U002281,GOODS-L,20010
T00014806,U006575,GOODS-L,19830
T00014807,U007802,GOODS-L,1310
T00014808,U001367,FASHION-L,2580
T00014809,U003926,FASHION-H,76450
T00014810,U001751,FASHION-L,19390
T00014811,U003104,FASHION-L,16390
T00014812,U009534,FASHION-L,3450
T00014813,U005321,FASHION-L,12510
T00014814,U006847,GOODS-L,1300
T00014815,U009905,FASHION-L,11500
T00014816,U001516,GOODS-L,20440
T00014817,U000010,FASHION-L,3710
T00014818,U008182,FASHION-H,25220
T00014819,U008142,GOODS-H,124760
T00014820,U009454,FASHION-L,16430
T00014821,U010073,FASHION-L,26060
T00014822,U002897,GOODS-L,20680
T00014823,U002170,FASHION-L,2320
T00014824,U007951,GOODS-L,20020
T00014825,U005360,FASHION-L,12580
T00014826,U007660,FASHION-H,64790
T00014827,U003491,FASHION-H,14530
T00014828,U002401,GOODS-L,20610
T00014829,U003716,FASHION-L,31770
T00014830,U003623,FASHION-L,2550
T00014831,U006190,GOODS-L,19550
T00014832,U001050,GOODS-L,1200
T00014833,U006539,FASHION-L,22870
T00014834,U007600,FASHION-L,3330
T00014835,U004030,GOODS-L,580
T00014836,U005270,GOODS-L,840
T00014837,U004234,FASHION-L,17440
T00014838,U007219,FASHION-H,56440
T00014839,U002675,FASHION-L,3610
T00014840,U002575,FASHION-L,20220
T00014841,U003750,GOODS-L,1030
T00014842,U001926,GOODS-H,290770
T00014843,U000744,FASHION-L,2030
T00014844,U009649,FASHION-L,20550
T00014845,U003860,GOODS-L,19570
T00014846,U009168,FASHION-L,3230
T00014847,U009525,FASHION-L,3940
T00014848,U008158,GOODS-L,1120
T00014849,U007699,FASHION-L,16820
T00014850,U001061,FASHION-L,2670
T00014851,U007872,GOODS-L,20060
T00014852,U001408,FASHION-H,69580
T00014853,U005173,GOODS-H,280160
T00014854,U000061,GOODS-L,850
T00014855,U009565,GOODS-L,1120
T00014856,U000082,GOODS-L,930
T00014857,U006020,GOODS-L,19510
T00014858,U002858,FASHION-L,4230
T00014859,U004989,FASHION-L,3340
T00014860,U000002,FASHION-L,17150
T00014861,U004293,GOODS-L,19270
T00014862,U008322,FASHION-H,70380
T00014863,U002863,FASHION-L,2050
T00014864,U005919,GOODS-L,740
T00014865,U009099,FASHION-L,28530
T00014866,U007433,FASHION-L,2130
T00014867,U008431,GOODS-L,19880
T00014868,U002920,FASHION-L,17660
T00014869,U004233,FASHION-L,2380
T00014870,U009320,FASHION-H,68070
T00014871,U009315,FASHION-L,2330
T00014872,U006347,FASHION-L,3070
T00014873,U004117,FASHION-L,19930
T00014874,U005939,GOODS-L,1070
T00014875,U000574,FASHION-L,2930
T00014876,U005719,FASHION-L,2210
T00014877,U000299,FASHION-L,31160
T00014878,U005394,GOODS-H,72860
T00014879,U002125,FASHION-H,14580
T00014880,U007920,GOODS-L,1080
T00014881,U004979,GOODS-L,580
T00014882,U003806,GOODS-L,830
T00014883,U004936,FASHION-L,15170
T00014884,U006386,FASHION-L,2460
T00014885,U002835,FASHION-L,14830
T00014886,U004396,FASHION-L,1540
T00014887,U009176,FASHION-L,4460
T00014888,U009511,FASHION-L,2210
T00014889,U001373,FASHION-L,4230
T00014890,U006897,FASHION-L,18310
T00014891,U000982,GOODS-L,20650
T00014892,U007093,FASHION-L,14660
T00014893,U000847,FASHION-L,16970
T00014894,U008000,GOODS-L,1000
T00014895,U006101,GOODS-L,760
T00014896,U001311,FASHION-L,3240
T00014897,U006077,FASHION-L,2210
T00014898,U009221,GOODS-L,780
T00014899,U000857,FASHION-L,17400
T00014900,U004681,FASHION-L,25350
T00014901,U002004,FASHION-H,22750
T00014902,U001699,FASHION-H,14330
T00014903,U009921,FASHION-L,20200
T00014904,U003503,FASHION-H,25530
T00014905,U000683,FASHION-L,1870
T00014906,U009744,FASHION-L,3160
T00014907,U005566,FASHION-L,2070
T00014908,U004481,GOODS-L,1260
T00014909,U004699,FASHION-L,3470
T00014910,U001868,FASHION-L,32170
T00014911,U000831,FASHION-L,1750
T00014912,U001853,FASHION-H,86120
T00014913,U005921,GOODS-L,19780
T00014914,U006857,FASHION-L,3300
T00014915,U009314,FASHION-L,20670
T00014916,U008887,FASHION-L,2830
T00014917,U000354,FASHION-L,3950
T00014918,U004193,FASHION-L,2900
T00014919,U006716,FASHION-L,7690
T00014920,U009997,FASHION-L,18140
T00014921,U010066,FASHION-L,13500
T00014922,U005832,FASHION-L,3680
T00014923,U007365,GOODS-L,20950
T00014924,U009402,GOODS-L,1160
T00014925,U005970,FASHION-L,1720
T00014926,U009133,FASHION-L,3960
T00014927,U002474,FASHION-L,3210
T00014928,U006336,GOODS-L,19600
T00014929,U001632,GOODS-L,960
T00014930,U002731,FASHION-L,15440
T00014931,U004792,FASHION-L,3560
T00014932,U006203,GOODS-L,1210
T00014933,U006233,FASHION-L,3270
T00014934,U005871,FASHION-H,17700
T00014935,U008630,FASHION-L,3100
T00014936,U008063,FASHION-H,78900
T00014937,U006793,GOODS-L,1430
T00014938,U006991,FASHION-H,91670
T00014939,U002368,FASHION-L,3610
T00014940,U007469,FASHION-L,2610
T00014941,U004118,FASHION-L,18130
T00014942,U000194,FASHION-L,2860
T00014943,U005419,GOODS-L,680
T00014944,U005434,FASHION-L,3300
T00014945,U004899,FASHION-L,2800
T00014946,U008182,FASHION-L,2440
T00014947,U006649,FASHION-H,12050
T00014948,U008607,GOODS-L,680
T00014949,U008909,GOODS-L,20500
T00014950,U005111,FASHION-L,2450
T00014951,U004316,GOODS-L,20170
T00014952,U002955,FASHION-L,3370
T00014953,U009827,GOODS-H,96320
T00014954,U010032,FASHION-L,1730
T00014955,U009384,FASHION-L,2660
T00014956,U006687,GOODS-L,880
T00014957,U007771,FASHION-L,3680
T00014958,U008076,FASHION-L,3690
T00014959,U004476,GOODS-L,1090
T00014960,U004113,GOODS-H,133870
T00014961,U003718,FASHION-L,3120
T00014962,U002131,FASHION-H,70440
T00014963,U001412,GOODS-L,860
T00014964,U006815,FASHION-L,16280
T00014965,U001623,GOODS-L,1050
T00014966,U008856,FASHION-L,3440
T00014967,U002751,FASHION-L,2840
T00014968,U009853,GOODS-L,1390
T00014969,U003349,FASHION-L,15150
T00014970,U003112,FASHION-L,2860
T00014971,U003722,FASHION-L,25200
T00014972,U007706,FASHION-L,2340
T00014973,U009931,GOODS-L,1050
T00014974,U002281,FASHION-L,2570
T00014975,U002177,GOODS-L,20440
T00014976,U008087,GOODS-L,1550
T00014977,U003517,FASHION-L,14650
T00014978,U008227,FASHION-L,27040
T00014979,U009333,GOODS-L,19720
T00014980,U004248,FASHION-L,3480
T00014981,U006327,FASHION-L,3490
T00014982,U008564,FASHION-H,71900
T00014983,U002821,FASHION-L,20250
T00014984,U005616,FASHION-L,2700
T00014985,U007785,GOODS-L,19770
T00014986,U009872,GOODS-L,20830
T00014987,U005275,GOODS-H,185380
T00014988,U008577,GOODS-L,19330
T00014989,U007816,GOODS-L,1230
T00014990,U004680,GOODS-L,610
T00014991,U001678,GOODS-L,900
T00014992,U005441,GOODS-L,840
T00014993,U004599,FASHION-L,2690
T00014994,U006948,GOODS-L,20600
T00014995,U004269,GOODS-L,20290
T00014996,U007723,FASHION-L,23920
T00014997,U006496,FASHION-L,3440
T00014998,U002180,FASHION-H,25040
T00014999,U000209,GOODS-H,375490
T00015000,U001481,GOODS-L,19800
T00015001,U000322,FASHION-L,14770
T00015002,U003022,FASHION-H,18740
T00015003,U008250,FASHION-L,2280
T00015004,U005428,FASHION-L,21840
T00015005,U007146,GOODS-L,810
T00015006,U007728,FASHION-L,4080
T00015007,U006913,FASHION-L,4100
T00015008,U008753,FASHION-L,3610
T00015009,U007033,GOODS-L,19920
T00015010,U007096,FASHION-H,62820
T00015011,U008360,GOODS-L,19660
T00015012,U006623,FASHION-L,14620
T00015013,U005652,GOODS-L,19460
T00015014,U000931,FASHION-L,4970
T00015015,U002382,FASHION-L,11680
T00015016,U005217,GOODS-L,19650
T00015017,U002868,GOODS-L,1080
T00015018,U008075,FASHION-L,4010
T00015019,U009765,GOODS-L,18750
T00015020,U009521,FASHION-L,3020
T00015021,U002471,FASHION-H,12020
T00015022,U007546,FASHION-L,3190
T00015023,U004280,FASHION-L,2900
T00015024,U004589,FASHION-L,2770
T00015025,U005223,FASHION-L,23680
T00015026,U004336,GOODS-L,810
T00015027,U009174,FASHION-H,21670
T00015028,U008544,FASHION-L,25860
T00015029,U004998,FASHION-L,4400
T00015030,U003814,GOODS-L,20480
T00015031,U008784,GOODS-L,19930
T00015032,U006441,FASHION-L,2760
T00015033,U008645,FASHION-L,17560
T00015034,U006062,FASHION-L,3150
T00015035,U003794,FASHION-L,3100
T00015036,U005615,GOODS-L,930
T00015037,U007051,FASHION-H,19240
T00015038,U008489,GOODS-L,770
T00015039,U006717,GOODS-L,1150
T00015040,U007201,FASHION-L,3480
T00015041,U007870,FASHION-L,2950
T00015042,U002084,FASHION-L,2250
T00015043,U010177,GOODS-L,1030
T00015044,U002040,FASHION-L,2290
T00015045,U002580,GOODS-L,20150
T00015046,U000586,FASHION-L,3080
T00015047,U009790,GOODS-L,1010
T00015048,U000117,GOODS-L,20330
T00015049,U001071,GOODS-L,990
T00015050,U006623,FASHION-L,3800
T00015051,U010249,FASHION-L,21850
T00015052,U001803,FASHION-L,2760
T00015053,U009129,FASHION-L,2210
T00015054,U004554,FASHION-L,2600
T00015055,U001315,GOODS-L,19740
T00015056,U002286,GOODS-L,1010
T00015057,U005069,GOODS-H,349280
T00015058,U009994,GOODS-L,1140
T00015059,U001289,FASHION-L,3270
T00015060,U002066,FASHION-L,2360
T00015061,U001744,FASHION-L,3630
T00015062,U008874,FASHION-H,19160
T00015063,U006979,FASHION-L,3150
T00015064,U001732,FASHION-H,15710
T00015065,U006416,FASHION-L,3400
T00015066,U001189,FASHION-L,4090
T00015067,U000226,FASHION-H,22280
T00015068,U005001,FASHION-L,15380
T00015069,U003138,FASHION-L,2350
T00015070,U008631,FASHION-H,26230
T00015071,U000450,GOODS-L,1270
T00015072,U009565,GOODS-L,960
T00015073,U003366,FASHION-L,14680
T00015074,U005403,FASHION-L,21500
T00015075,U007329,FASHION-L,2460
T00015076,U004840,FASHION-H,66630
T00015077,U002121,FASHION-L,3890
T00015078,U005664,FASHION-L,15060
T00015079,U007641,FASHION-L,15590
T00015080,U001116,FASHION-L,22110
T00015081,U003571,FASHION-L,3180
T00015082,U009492,FASHION-L,3180
T00015083,U003330,GOODS-L,19320
T00015084,U004264,FASHION-L,4210
T00015085,U003930,FASHION-L,15400
T00015086,U002256,FASHION-H,76290
T00015087,U003853,FASHION-L,3880
T00015088,U009787,FASHION-L,2340
T00015089,U006854,FASHION-L,2370
T00015090,U007832,FASHION-H,21340
T00015091,U006126,FASHION-H,22960
T00015092,U000156,FASHION-L,3950
T00015093,U007164,FASHION-L,1760
T00015094,U007480,GOODS-L,850
T00015095,U006030,FASHION-L,2490
T00015096,U000250,FASHION-L,22850
T00015097,U002109,GOODS-L,1150
T00015098,U007936,FASHION-L,13340
T00015099,U004298,FASHION-L,28750
T00015100,U008626,FASHION-L,3100
T00015101,U007875,GOODS-L,1170
T00015102,U006958,FASHION-L,18950
T00015103,U007311,FASHION-H,19000
T00015104,U001038,FASHION-L,2640
T00015105,U004065,GOODS-L,960
T00015106,U005822,GOODS-L,1190
T00015107,U007236,FASHION-L,2720
T00015108,U004485,GOODS-L,18910
T00015109,U003197,FASHION-H,56370
T00015110,U001734,GOODS-L,1020
T00015111,U008475,FASHION-L,3740
T00015112,U006014,GOODS-L,1310
T00015113,U005414,FASHION-L,27900
T00015114,U007380,FASHION-L,2190
T00015115,U008114,GOODS-L,19850
T00015116,U010120,GOODS-L,20170
T00015117,U005109,FASHION-L,21360
T00015118,U006976,FASHION-H,45080
T00015119,U007519,FASHION-L,3210
T00015120,U004735,FASHION-H,14520
T00015121,U005429,FASHION-H,52170
T00015122,U007834,GOODS-L,20430
T00015123,U005281,GOODS-L,1100
T00015124,U006937,FASHION-H,83260
T00015125,U001186,FASHION-L,3010
T00015126,U001224,GOODS-H,117650
T00015127,U008458,GOODS-L,1010
T00015128,U007752,FASHION-H,3910
T00015129,U003186,FASHION-L,3330
T00015130,U009767,GOODS-L,980
T00015131,U002199,GOODS-L,1050
T00015132,U006518,GOODS-L,1030
T00015133,U007354,FASHION-H,59140
T00015134,U008569,FASHION-L,2520
T00015135,U002917,FASHION-L,23900
T00015136,U000526,FASHION-L,2670
T00015137,U002531,FASHION-H,14120
T00015138,U002715,FASHION-L,3080
T00015139,U004898,GOODS-L,1160
T00015140,U008394,FASHION-L,30070
T00015141,U008193,FASHION-L,1060
T00015142,U002993,GOODS-L,19530
T00015143,U001371,GOODS-L,790
T00015144,U000406,FASHION-L,23590
T00015145,U007000,FASHION-L,2820
T00015146,U004108,FASHION-L,20280
T00015147,U000053,FASHION-L,3040
T00015148,U004178,GOODS-L,1070
T00015149,U005059,FASHION-L,3120
T00015150,U007001,GOODS-L,19670
T00015151,U006221,FASHION-L,20950
T00015152,U008054,GOODS-L,940
T00015153,U010015,FASHION-L,2880
T00015154,U005136,FASHION-L,27960
T00015155,U008672,GOODS-L,930
T00015156,U008645,FASHION-H,17200
T00015157,U004814,FASHION-L,23040
T00015158,U002087,FASHION-L,2960
T00015159,U006702,FASHION-L,2970
T00015160,U003561,FASHION-L,25850
T00015161,U004206,FASHION-H,84940
T00015162,U001348,FASHION-L,4520
T00015163,U003351,FASHION-L,19450
T00015164,U002172,FASHION-L,3070
T00015165,U003556,GOODS-L,990
T00015166,U004883,FASHION-H,9310
T00015167,U007097,FASHION-H,76060
T00015168,U004709,FASHION-H,88650
T00015169,U007070,FASHION-H,74560
T00015170,U009747,FASHION-L,1880
T00015171,U003996,FASHION-L,2820
T00015172,U004115,FASHION-L,24690
T00015173,U009011,FASHION-H,46310
T00015174,U007294,FASHION-L,3300
T00015175,U007642,FASHION-L,15920
T00015176,U001374,FASHION-L,5690
T00015177,U007323,FASHION-H,14920
T00015178,U002863,GOODS-L,1170
T00015179,U001078,FASHION-L,3890
T00015180,U009429,FASHION-L,22510
T00015181,U006702,FASHION-L,2080
T00015182,U003875,FASHION-L,3520
T00015183,U009991,FASHION-L,16190
T00015184,U007705,FASHION-L,4040
T00015185,U010005,GOODS-L,19400
T00015186,U001108,GOODS-L,740
T00015187,U005083,FASHION-L,23270
T00015188,U000511,FASHION-L,3680
T00015189,U007528,FASHION-L,19600
T00015190,U001542,FASHION-L,11860
T00015191,U004588,FASHION-L,3430
T00015192,U004490,FASHION-L,4040
T00015193,U003289,FASHION-L,1730
T00015194,U002558,FASHION-L,2540
T00015195,U006306,GOODS-L,20210
T00015196,U002622,FASHION-L,3400
T00015197,U005784,FASHION-L,31030
T00015198,U004141,GOODS-L,980
T00015199,U007703,FASHION-H,12470
T00015200,U002522,FASHION-H,15430
T00015201,U007213,FASHION-L,2980
T00015202,U002719,FASHION-L,3820
T00015203,U004158,GOODS-L,19710
T00015204,U009245,GOODS-L,20240
T00015205,U000579,GOODS-L,20670
T00015206,U004316,FASHION-L,3350
T00015207,U004121,GOODS-L,1100
T00015208,U001408,FASHION-L,2770
T00015209,U009612,FASHION-L,1520
T00015210,U000248,FASHION-L,17070
T00015211,U007075,FASHION-L,4080
T00015212,U003859,GOODS-L,20390
T00015213,U001486,FASHION-H,13580
T00015214,U003456,FASHION-L,4110
T00015215,U001994,GOODS-L,19530
T00015216,U009158,FASHION-L,3310
T00015217,U003050,FASHION-L,21920
T00015218,U009382,FASHION-H,16390
T00015219,U008364,FASHION-L,13780
T00015220,U006809,FASHION-H,20400
T00015221,U006783,FASHION-L,1530
T00015222,U007972,FASHION-L,12810
T00015223,U008592,FASHION-L,1800
T00015224,U005320,FASHION-L,24810
T00015225,U002536,FASHION-L,2370
T00015226,U000893,FASHION-L,3360
T00015227,U004670,FASHION-L,3490
T00015228,U002530,FASHION-L,3920
T00015229,U002751,FASHION-L,2590
T00015230,U000101,GOODS-H,178940
T00015231,U003736,GOODS-L,19750
T00015232,U000603,GOODS-L,620
T00015233,U006292,FASHION-L,3770
T00015234,U006143,FASHION-L,2540
T00015235,U008611,GOODS-L,990
T00015236,U010132,GOODS-L,20090
T00015237,U003255,FASHION-H,19560
T00015238,U001648,FASHION-L,3540
T00015239,U001561,FASHION-L,2320
T00015240,U000639,FASHION-L,19040
T00015241,U009326,FASHION-L,3900
T00015242,U003542,GOODS-L,890
T00015243,U010150,FASHION-L,17190
T00015244,U008598,FASHION-L,21850
T00015245,U010059,FASHION-L,19020
T00015246,U004485,FASHION-L,19020
T00015247,U007017,FASHION-L,2370
T00015248,U006536,FASHION-L,20400
T00015249,U004914,GOODS-L,920
T00015250,U007199,FASHION-H,19320
T00015251,U003886,GOODS-L,19070
T00015252,U006695,FASHION-L,13070
T00015253,U002579,FASHION-L,16070
T00015254,U004766,GOODS-L,950
T00015255,U007235,FASHION-L,2740
T00015256,U002739,GOODS-L,700
T00015257,U004328,GOODS-L,1190
T00015258,U008598,GOODS-L,1000
T00015259,U006893,FASHION-L,27870
T00015260,U000554,FASHION-L,2340
T00015261,U002911,GOODS-L,1560
T00015262,U007303,GOODS-L,740
T00015263,U006141,GOODS-L,790
T00015264,U005844,GOODS-L,20080
T00015265,U006177,FASHION-L,2490
T00015266,U001161,FASHION-L,1360
T00015267,U007986,GOODS-H,78330
T00015268,U000943,FASHION-L,4140
T00015269,U008657,FASHION-L,1690
T00015270,U009989,FASHION-L,2040
T00015271,U005814,FASHION-H,79750
T00015272,U008602,GOODS-L,19040
T00015273,U001750,FASHION-H,16330
T00015274,U004094,GOODS-L,20620
T00015275,U003574,FASHION-L,3640
T00015276,U000484,FASHION-H,72670
T00015277,U000405,FASHION-H,24360
T00015278,U000612,GOODS-L,970
T00015279,U007337,GOODS-L,730
T00015280,U002787,GOODS-L,1010
T00015281,U003651,GOODS-L,1090
T00015282,U002209,FASHION-L,4930
T00015283,U000734,GOODS-L,20490
T00015284,U001502,FASHION-L,2690
T00015285,U000380,GOODS-L,1080
T00015286,U005803,FASHION-H,23810
T00015287,U003234,GOODS-L,870
T00015288,U005895,FASHION-L,18090
T00015289,U005694,FASHION-L,2760
T00015290,U006676,FASHION-L,9600
T00015291,U006784,GOODS-L,1170
T00015292,U005309,GOODS-L,19930
T00015293,U002980,FASHION-H,54430
T00015294,U005249,FASHION-L,19590
T00015295,U000360,FASHION-L,3410
T00015296,U005802,FASHION-L,3850
T00015297,U007110,GOODS-L,20180
T00015298,U005712,FASHION-L,4020
T00015299,U001453,FASHION-H,15730
T00015300,U004988,FASHION-L,2640
T00015301,U000444,GOODS-L,1060
T00015302,U003557,GOODS-H,278490
T00015303,U000439,FASHION-L,12050
T00015304,U000384,FASHION-L,2480
T00015305,U000974,FASHION-L,25530
T00015306,U005604,GOODS-H,134760
T00015307,U003074,FASHION-H,27130
T00015308,U005646,FASHION-H,22910
T00015309,U004743,GOODS-L,1110
T00015310,U004074,GOODS-L,1290
T00015311,U008003,FASHION-L,3400
T00015312,U007130,FASHION-L,3930
T00015313,U000789,FASHION-L,17670
T00015314,U002233,FASHION-L,2920
T00015315,U002016,GOODS-H,136390
T00015316,U002823,FASHION-H,71660
T00015317,U009950,FASHION-L,21330
T00015318,U004475,FASHION-H,23960
T00015319,U005034,GOODS-L,20270
T00015320,U003907,GOODS-L,710
T00015321,U006949,FASHION-H,12170
T00015322,U009472,FASHION-L,2600
T00015323,U009504,FASHION-L,2360
T00015324,U004907,GOODS-L,1140
T00015325,U004171,GOODS-L,1310
T00015326,U000641,GOODS-L,880
T00015327,U003454,FASHION-L,2210
T00015328,U005044,FASHION-H,65260
T00015329,U003292,GOODS-L,1040
T00015330,U003676,FASHION-L,19330
T00015331,U008829,FASHION-L,2110
T00015332,U007446,GOODS-L,20760
T00015333,U008815,FASHION-L,2710
T00015334,U009285,GOODS-L,20180
T00015335,U009239,GOODS-L,1220
T00015336,U000888,FASHION-L,3280
T00015337,U001716,FASHION-L,14660
T00015338,U006722,FASHION-L,2090
T00015339,U005418,GOODS-L,19680
T00015340,U004550,GOODS-L,1100
T00015341,U003917,FASHION-L,22600
T00015342,U008829,FASHION-H,20670
T00015343,U003830,FASHION-H,17680
T00015344,U007759,FASHION-H,71440
T00015345,U009024,GOODS-L,19600
T00015346,U007390,GOODS-L,20100
T00015347,U007698,GOODS-L,1020
T00015348,U008635,GOODS-L,960
T00015349,U002296,GOODS-L,710
T00015350,U007398,FASHION-L,20900
T00015351,U000319,GOODS-H,275880
T00015352,U005311,FASHION-L,3300
T00015353,U004600,FASHION-L,19740
T00015354,U000636,FASHION-L,3400
T00015355,U009742,FASHION-L,22710
T00015356,U006475,GOODS-L,850
T00015357,U005127,FASHION-L,19590
T00015358,U004770,FASHION-L,2220
T00015359,U009951,FASHION-L,2870
T00015360,U001655,FASHION-L,26610
T00015361,U007997,GOODS-L,19760
T00015362,U004845,FASHION-L,18340
T00015363,U009718,FASHION-L,1570
T00015364,U005742,FASHION-H,23640
T00015365,U008078,FASHION-L,3040
T00015366,U005709,FASHION-H,22910
T00015367,U000080,GOODS-L,20140
T00015368,U002666,GOODS-L,1510
T00015369,U008564,FASHION-L,3260
T00015370,U006941,FASHION-L,3150
T00015371,U009081,GOODS-L,20610
T00015372,U009159,FASHION-L,19320
T00015373,U008683,FASHION-L,19720
T00015374,U006556,GOODS-L,1220
T00015375,U001901,FASHION-L,2240
T00015376,U008739,GOODS-H,271860
T00015377,U010127,FASHION-L,1750
T00015378,U001703,FASHION-H,86460
T00015379,U004968,FASHION-L,14120
T00015380,U000003,FASHION-L,2770
T00015381,U009814,GOODS-L,1020
T00015382,U009591,FASHION-L,22750
T00015383,U006678,FASHION-L,3780
T00015384,U002635,FASHION-L,3250
T00015385,U002759,FASHION-L,3200
T00015386,U007343,GOODS-L,20600
T00015387,U000219,FASHION-L,3320
T00015388,U006726,GOODS-L,1160
T00015389,U009172,FASHION-L,1950
T00015390,U004680,FASHION-L,3340
T00015391,U003982,GOODS-L,860
T00015392,U005667,FASHION-L,3710
T00015393,U009833,FASHION-L,3140
T00015394,U009509,FASHION-L,18830
T00015395,U008152,FASHION-L,3590
T00015396,U007133,FASHION-L,26720
T00015397,U003921,GOODS-L,690
T00015398,U001784,GOODS-L,960
T00015399,U010197,FASHION-H,16010
T00015400,U005232,FASHION-L,2230
T00015401,U002179,FASHION-L,2620
T00015402,U003241,FASHION-H,21540
T00015403,U005858,GOODS-L,20660
T00015404,U003857,GOODS-L,820
T00015405,U003809,FASHION-L,1690
T00015406,U003138,FASHION-L,2880
T00015407,U006741,FASHION-L,2970
T00015408,U006624,FASHION-L,2220
T00015409,U007761,FASHION-H,22720
T00015410,U010180,FASHION-L,22080
T00015411,U002264,FASHION-L,1770
T00015412,U001975,GOODS-H,110090
T00015413,U002774,GOODS-L,670
T00015414,U004901,FASHION-L,17560
T00015415,U009822,GOODS-L,710
T00015416,U002376,GOODS-L,20350
T00015417,U005928,FASHION-L,3810
T00015418,U006995,FASHION-L,18040
T00015419,U002334,GOODS-L,500
T00015420,U004048,FASHION-L,3790
T00015421,U006095,GOODS-L,20360
T00015422,U002369,GOODS-L,1060
T00015423,U006528,GOODS-L,850
T00015424,U005536,GOODS-L,1030
T00015425,U004593,FASHION-H,88200
T00015426,U009813,FASHION-H,21060
T00015427,U005960,FASHION-L,3100
T00015428,U004702,FASHION-L,1800
T00015429,U000776,FASHION-H,21370
T00015430,U003715,FASHION-L,2250
T00015431,U004872,GOODS-L,20230
T00015432,U002597,FASHION-L,3020
T00015433,U010082,FASHION-L,2320
T00015434,U005785,FASHION-L,2000
T00015435,U010011,GOODS-L,19950
T00015436,U006641,FASHION-L,3150
T00015437,U008840,FASHION-H,71760
T00015438,U006849,FASHION-L,3210
T00015439,U005475,FASHION-L,17200
T00015440,U006759,GOODS-L,1150
T00015441,U000970,FASHION-L,2280
T00015442,U001939,GOODS-L,1180
T00015443,U001961,FASHION-L,15330
T00015444,U001875,GOODS-L,1070
T00015445,U002187,FASHION-L,1930
T00015446,U005661,FASHION-L,2670
T00015447,U001593,FASHION-L,2460
T00015448,U008765,FASHION-L,2220
T00015449,U008368,FASHION-L,22010
T00015450,U004523,GOODS-L,19600
T00015451,U006380,GOODS-L,1440
T00015452,U004127,GOODS-H,92460
T00015453,U001941,GOODS-L,820
T00015454,U004439,FASHION-H,24010
T00015455,U006487,FASHION-H,19700
T00015456,U000501,FASHION-L,30200
T00015457,U010054,GOODS-L,1130
T00015458,U007889,FASHION-H,17250
T00015459,U000757,FASHION-L,4140
T00015460,U008733,GOODS-L,19450
T00015461,U006252,FASHION-L,20780
T00015462,U009947,FASHION-H,16880
T00015463,U007377,FASHION-L,2610
T00015464,U003378,FASHION-L,3640
T00015465,U007268,FASHION-H,63640
T00015466,U006345,GOODS-L,970
T00015467,U004055,FASHION-L,18030
T00015468,U000820,FASHION-L,13830
T00015469,U009625,FASHION-L,13890
T00015470,U002271,FASHION-L,3340
T00015471,U002343,FASHION-H,69100
T00015472,U002247,GOODS-L,970
T00015473,U005960,FASHION-H,28100
T00015474,U002154,FASHION-L,3510
T00015475,U008364,FASHION-L,2990
T00015476,U009915,FASHION-L,19860
T00015477,U005490,FASHION-H,74970
T00015478,U008206,GOODS-L,530
T00015479,U005586,GOODS-L,20370
T00015480,U009815,GOODS-L,19670
T00015481,U000727,GOODS-L,20790
T00015482,U007897,GOODS-L,19510
T00015483,U001658,FASHION-L,1870
T00015484,U008237,FASHION-L,18200
T00015485,U006508,FASHION-L,3140
T00015486,U009086,FASHION-H,77920
T00015487,U010014,FASHION-L,3040
T00015488,U009166,GOODS-L,1000
T00015489,U006799,FASHION-H,25980
T00015490,U004902,FASHION-L,21350
T00015491,U000226,FASHION-L,2840
T00015492,U002831,FASHION-H,89580
T00015493,U007671,GOODS-L,820
T00015494,U008668,FASHION-L,22700
T00015495,U001323,FASHION-L,21420
T00015496,U006537,FASHION-L,3880
T00015497,U007970,FASHION-L,3510
T00015498,U006560,GOODS-H,81810
T00015499,U007920,FASHION-L,3190
T00015500,U009312,GOODS-L,20290
T00015501,U004189,FASHION-L,2760
T00015502,U005217,GOODS-L,19980
T00015503,U007773,FASHION-L,2890
T00015504,U001117,GOODS-L,770
T00015505,U000338,FASHION-L,27220
T00015506,U009545,FASHION-H,26090
T00015507,U000458,FASHION-L,14490
T00015508,U003034,GOODS-L,1120
T00015509,U006821,GOODS-L,1000
T00015510,U009645,GOODS-L,20490
T00015511,U001565,FASHION-L,3250
T00015512,U005980,FASHION-L,3090
T00015513,U007427,GOODS-L,19480
T00015514,U001939,FASHION-L,19080
T00015515,U006362,GOODS-L,740
T00015516,U000411,FASHION-L,3110
T00015517,U001972,FASHION-L,4490
T00015518,U004699,FASHION-L,17010
T00015519,U004485,FASHION-L,2800
T00015520,U008014,FASHION-L,3370
T00015521,U006662,FASHION-L,3730
T00015522,U001532,FASHION-H,15640
T00015523,U005101,FASHION-H,12660
T00015524,U001681,FASHION-L,20030
T00015525,U008676,FASHION-H,76400
T00015526,U005954,GOODS-L,1220
T00015527,U002227,FASHION-L,1500
T00015528,U005909,FASHION-L,2110
T00015529,U001990,FASHION-L,4080
T00015530,U008297,GOODS-L,19740
T00015531,U001104,FASHION-L,2250
T00015532,U008197,GOODS-L,20580
T00015533,U007424,GOODS-L,1410
T00015534,U007759,GOODS-L,19500
T00015535,U001805,GOODS-L,19950
T00015536,U003649,GOODS-L,1320
T00015537,U007647,GOODS-L,1360
T00015538,U007842,GOODS-L,20520
T00015539,U008637,FASHION-H,53180
T00015540,U001209,FASHION-H,65880
T00015541,U004407,FASHION-L,3060
T00015542,U003817,FASHION-H,22990
T00015543,U008915,FASHION-L,3110
